ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Thermotogota	6880
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Bdellovibrionota	3197
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Synergistota	2096
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Myxococcota	2037
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Acidobacteriota	1828
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Candidatus	1061
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Candidatus	70
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Candidatus	49
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Candidatus	10
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Elusimicrobiota	1517
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Aquificota	1477
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Deferribacterota	1170
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Nitrospirota	748
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Coprothermobacterota	717
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Atribacterota	564
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Dictyoglomota	532
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Calditrichota	392
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Nitrospinota	42
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Chrysiogenota	15
ERR1995218_mpa_pylum.mpa	d__Bacteria|p__Caldisericota	13
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Pseudomonadota	12977503
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Bacillota	5631510
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Actinomycetota	40088
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Mycoplasmatota	9329
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Cyanobacteriota	3047
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Deinococcota	323
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Chloroflexota	152
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Armatimonadota	23
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Thermomicrobiota	12
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Bacteroidota	3493319
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Ignavibacteriota	114
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Chlorobiota	92
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Rhodothermota	24
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Balneolota	6
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Gemmatimonadota	25
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Fibrobacterota	12
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Candidatus	3
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Fusobacteriota	215648
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Thermodesulfobacteriota	20821
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Campylobacterota	4646
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Verrucomicrobiota	2484
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Planctomycetota	863
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Chlamydiota	546
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Candidatus	198
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Kiritimatiellota	60
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Lentisphaerota	48
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Spirochaetota	2204
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Thermotogota	640
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Myxococcota	445
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Acidobacteriota	280
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Bdellovibrionota	219
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Synergistota	199
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Aquificota	165
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Deferribacterota	128
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Candidatus	50
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Candidatus	12
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Candidatus	7
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Candidatus	3
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Elusimicrobiota	90
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Coprothermobacterota	68
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Dictyoglomota	66
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Nitrospirota	51
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Atribacterota	45
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Chrysiogenota	21
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Calditrichota	9
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Caldisericota	4
ERR1995219_mpa_pylum.mpa	d__Bacteria|p__Nitrospinota	1
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Bacteroidota	12979393
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Chlorobiota	846
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Rhodothermota	348
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Ignavibacteriota	94
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Balneolota	68
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Fibrobacterota	157
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Gemmatimonadota	149
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Candidatus	14
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Bacillota	3418113
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Actinomycetota	631084
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Cyanobacteriota	7219
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Deinococcota	1918
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Mycoplasmatota	1619
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Chloroflexota	1122
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Thermomicrobiota	96
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Armatimonadota	88
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Pseudomonadota	818459
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Verrucomicrobiota	3920
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Planctomycetota	2932
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Chlamydiota	164
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Kiritimatiellota	163
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Candidatus	33
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Lentisphaerota	16
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Thermodesulfobacteriota	7053
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Campylobacterota	6069
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Spirochaetota	4773
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Myxococcota	3850
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Fusobacteriota	1904
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Synergistota	1418
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Acidobacteriota	1154
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Thermotogota	685
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Candidatus	358
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Candidatus	68
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Candidatus	7
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Candidatus	5
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Deferribacterota	443
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Nitrospirota	222
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Bdellovibrionota	183
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Aquificota	146
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Calditrichota	114
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Nitrospinota	86
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Elusimicrobiota	71
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Atribacterota	44
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Dictyoglomota	41
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Chrysiogenota	24
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Caldisericota	9
ERR1995220_mpa_pylum.mpa	d__Bacteria|p__Coprothermobacterota	8
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Bacteroidota	9632938
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Chlorobiota	1291
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Rhodothermota	565
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Ignavibacteriota	79
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Balneolota	74
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Fibrobacterota	342
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Gemmatimonadota	223
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Candidatus	16
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Bacillota	7284729
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Actinomycetota	266558
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Cyanobacteriota	6801
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Deinococcota	2679
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Chloroflexota	1485
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Mycoplasmatota	1312
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Thermomicrobiota	150
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Armatimonadota	76
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Pseudomonadota	337611
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Thermodesulfobacteriota	10147
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Verrucomicrobiota	4947
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Planctomycetota	4235
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Kiritimatiellota	409
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Chlamydiota	165
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Candidatus	97
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Lentisphaerota	8
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Spirochaetota	7797
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Campylobacterota	4919
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Myxococcota	4863
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Synergistota	3228
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Acidobacteriota	1629
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Fusobacteriota	1562
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Candidatus	584
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Candidatus	83
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Candidatus	8
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Candidatus	1
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Thermotogota	679
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Deferribacterota	523
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Bdellovibrionota	298
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Nitrospirota	279
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Nitrospinota	194
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Aquificota	142
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Calditrichota	136
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Elusimicrobiota	102
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Atribacterota	68
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Chrysiogenota	49
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Coprothermobacterota	12
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Dictyoglomota	10
ERR1995221_mpa_pylum.mpa	d__Bacteria|p__Caldisericota	4
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Bacteroidota	10510902
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Chlorobiota	988
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Rhodothermota	428
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Ignavibacteriota	103
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Balneolota	63
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Gemmatimonadota	247
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Fibrobacterota	106
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Candidatus	14
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Bacillota	4927178
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Actinomycetota	1349918
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Cyanobacteriota	4930
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Mycoplasmatota	2566
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Deinococcota	2408
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Chloroflexota	1467
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Armatimonadota	140
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Thermomicrobiota	93
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Pseudomonadota	478646
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Verrucomicrobiota	6917
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Planctomycetota	3721
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Kiritimatiellota	238
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Chlamydiota	188
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Candidatus	44
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Lentisphaerota	12
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Thermodesulfobacteriota	10491
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Spirochaetota	4822
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Campylobacterota	4439
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Myxococcota	3931
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Synergistota	1911
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Fusobacteriota	1607
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Acidobacteriota	1487
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Thermotogota	670
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Deferribacterota	575
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Bdellovibrionota	280
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Candidatus	104
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Candidatus	100
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Candidatus	13
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Candidatus	5
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Nitrospirota	212
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Aquificota	195
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Nitrospinota	118
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Calditrichota	110
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Elusimicrobiota	103
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Atribacterota	91
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Dictyoglomota	35
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Chrysiogenota	33
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Caldisericota	18
ERR1995222_mpa_pylum.mpa	d__Bacteria|p__Coprothermobacterota	12
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Pseudomonadota	9376920
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Bacillota	699250
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Mycoplasmatota	46026
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Actinomycetota	27778
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Cyanobacteriota	8637
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Deinococcota	549
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Chloroflexota	266
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Armatimonadota	31
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Thermomicrobiota	13
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Bacteroidota	66540
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Ignavibacteriota	464
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Chlorobiota	244
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Rhodothermota	44
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Balneolota	35
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Fibrobacterota	82
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Gemmatimonadota	67
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Candidatus	37
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Campylobacterota	14482
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Chlamydiota	2267
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Planctomycetota	2103
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Verrucomicrobiota	2038
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Candidatus	1122
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Kiritimatiellota	340
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Lentisphaerota	2
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Fusobacteriota	7178
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Spirochaetota	5636
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Thermodesulfobacteriota	2548
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Thermotogota	1397
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Myxococcota	786
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Candidatus	253
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Candidatus	8
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Candidatus	8
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Elusimicrobiota	412
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Bdellovibrionota	365
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Coprothermobacterota	303
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Synergistota	270
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Aquificota	267
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Deferribacterota	241
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Acidobacteriota	212
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Atribacterota	207
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Nitrospirota	107
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Dictyoglomota	63
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Nitrospinota	43
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Chrysiogenota	42
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Calditrichota	4
ERR1995223_mpa_pylum.mpa	d__Bacteria|p__Caldisericota	4
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Bacteroidota	9784709
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Chlorobiota	279
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Rhodothermota	152
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Ignavibacteriota	30
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Balneolota	22
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Gemmatimonadota	35
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Fibrobacterota	29
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Candidatus	5
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Verrucomicrobiota	4138163
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Planctomycetota	1263
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Kiritimatiellota	103
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Chlamydiota	80
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Candidatus	38
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Lentisphaerota	3
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Pseudomonadota	970727
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Bacillota	762471
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Actinomycetota	26694
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Mycoplasmatota	1958
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Cyanobacteriota	1792
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Deinococcota	751
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Chloroflexota	384
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Armatimonadota	40
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Thermomicrobiota	38
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Thermodesulfobacteriota	6578
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Myxococcota	1351
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Spirochaetota	1039
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Campylobacterota	901
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Fusobacteriota	839
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Synergistota	439
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Acidobacteriota	401
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Candidatus	343
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Candidatus	8
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Candidatus	5
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Candidatus	1
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Thermotogota	138
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Deferribacterota	109
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Nitrospirota	91
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Nitrospinota	68
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Bdellovibrionota	47
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Aquificota	41
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Calditrichota	40
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Elusimicrobiota	34
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Chrysiogenota	12
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Atribacterota	12
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Dictyoglomota	6
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Coprothermobacterota	1
ERR1995224_mpa_pylum.mpa	d__Bacteria|p__Caldisericota	1
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Bacillota	12263616
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Actinomycetota	849459
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Cyanobacteriota	6446
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Deinococcota	2679
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Mycoplasmatota	1853
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Chloroflexota	1242
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Armatimonadota	256
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Thermomicrobiota	95
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Bacteroidota	6950386
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Chlorobiota	973
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Rhodothermota	297
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Ignavibacteriota	173
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Balneolota	17
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Gemmatimonadota	273
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Fibrobacterota	235
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Candidatus	63
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Pseudomonadota	203830
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Verrucomicrobiota	11598
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Planctomycetota	2981
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Chlamydiota	247
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Kiritimatiellota	204
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Candidatus	83
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Lentisphaerota	11
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Thermodesulfobacteriota	11757
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Spirochaetota	6623
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Campylobacterota	5736
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Myxococcota	3683
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Fusobacteriota	2976
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Synergistota	2450
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Acidobacteriota	1756
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Thermotogota	972
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Candidatus	575
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Candidatus	48
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Candidatus	18
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Candidatus	7
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Nitrospirota	571
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Bdellovibrionota	489
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Deferribacterota	474
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Aquificota	235
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Elusimicrobiota	160
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Dictyoglomota	127
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Atribacterota	122
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Nitrospinota	120
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Calditrichota	45
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Chrysiogenota	31
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Coprothermobacterota	9
ERR1995225_mpa_pylum.mpa	d__Bacteria|p__Caldisericota	3
ERR1995226_mpa_pylum.mpa	d__Bacteria|p__Bacteroidota	15923372
ERR1995226_mpa_pylum.mpa	d__Bacteria|p__Chlorobiota	909
ERR1995226_mpa_pylum.mpa	d__Bacteria|p__Rhodothermota	180
ERR1995226_mpa_pylum.mpa	d__Bacteria|p__Ignavibacteriota	146
ERR1995226_mpa_pylum.mpa	d__Bacteria|p__Balneolota	46
ERR1995226_mpa_pylum.mpa	d__Bacteria|p__Gemmatimonadota	168
